2026-01-04 21:34:17 | INFO     | root | Logging to: /home/michael/bible/tr/logs/pipeline_20260104_213417.log
2026-01-04 21:34:46 | INFO     | scripts.phase2.p2_06_transplant_syntax | N1904 words: 137,779
2026-01-04 21:34:46 | INFO     | scripts.phase2.p2_06_transplant_syntax | Alignments: 124,961
2026-01-04 21:34:46 | INFO     | scripts.phase2.p2_06_transplant_syntax | ID translations: 228,453
2026-01-04 21:34:47 | INFO     | scripts.phase2.p2_06_transplant_syntax | Transplanting syntax features...
2026-01-04 21:35:08 | INFO     | scripts.phase2.p2_06_transplant_syntax | Transplanted features for 124,961 words
2026-01-04 21:35:08 | INFO     | scripts.phase2.p2_06_transplant_syntax | Unaligned words: 15,765
2026-01-04 21:35:08 | INFO     | scripts.phase2.p2_06_transplant_syntax | No broken parent references detected
2026-01-04 21:35:08 | INFO     | scripts.phase2.p2_06_transplant_syntax | Saved to: /home/michael/bible/tr/data/intermediate/tr_transplanted.parquet
2026-01-04 21:35:08 | INFO     | scripts.phase2.p2_06_transplant_syntax | 
==================================================
2026-01-04 21:35:08 | INFO     | scripts.phase2.p2_06_transplant_syntax | TRANSPLANT COMPLETE
2026-01-04 21:35:08 | INFO     | scripts.phase2.p2_06_transplant_syntax | ==================================================
2026-01-04 21:35:08 | INFO     | scripts.phase2.p2_06_transplant_syntax | Total words: 140,726
2026-01-04 21:35:08 | INFO     | scripts.phase2.p2_06_transplant_syntax | With syntax: 124,961 (88.8%)
2026-01-04 21:35:08 | INFO     | scripts.phase2.p2_06_transplant_syntax | Gaps (need Phase 3): 15,765
