2026-01-04 20:15:26 | INFO     | root | Logging to: /home/michael/bible/tr/logs/pipeline_20260104_201526.log
2026-01-04 20:15:42 | INFO     | scripts.phase2.p2_05_build_id_map | Clause mappings: 37,912
2026-01-04 20:15:42 | INFO     | scripts.phase2.p2_05_build_id_map | Phrase mappings: 62,021
2026-01-04 20:15:42 | INFO     | scripts.phase2.p2_05_build_id_map | Saved 220,207 mappings to /home/michael/bible/tr/data/intermediate/id_translation.parquet
2026-01-04 20:15:42 | INFO     | scripts.phase2.p2_05_build_id_map |   word: 120,274
2026-01-04 20:15:42 | INFO     | scripts.phase2.p2_05_build_id_map |   phrase: 62,021
2026-01-04 20:15:42 | INFO     | scripts.phase2.p2_05_build_id_map |   clause: 37,912
2026-01-04 20:15:42 | INFO     | __main__ | 
============================================================
2026-01-04 20:15:42 | INFO     | __main__ | Running: [p2_06] Transplant Syntax
2026-01-04 20:15:42 | INFO     | __main__ | Description: Copy syntax features to aligned TR words
2026-01-04 20:15:42 | INFO     | __main__ | ============================================================
2026-01-04 20:15:42 | INFO     | scripts.phase2.p2_06_transplant_syntax | Loading data...
2026-01-04 20:15:42 | INFO     | scripts.phase2.p2_06_transplant_syntax | TR words: 140,366
2026-01-04 20:15:42 | INFO     | scripts.phase2.p2_06_transplant_syntax | N1904 words: 137,779
2026-01-04 20:15:42 | INFO     | scripts.phase2.p2_06_transplant_syntax | Alignments: 120,274
2026-01-04 20:15:42 | INFO     | scripts.phase2.p2_06_transplant_syntax | ID translations: 220,207
2026-01-04 20:15:43 | INFO     | scripts.phase2.p2_06_transplant_syntax | Transplanting syntax features...
2026-01-04 20:16:04 | INFO     | scripts.phase2.p2_06_transplant_syntax | Transplanted features for 120,274 words
2026-01-04 20:16:04 | INFO     | scripts.phase2.p2_06_transplant_syntax | Unaligned words: 20,092
2026-01-04 20:16:04 | INFO     | scripts.phase2.p2_06_transplant_syntax | No broken parent references detected
2026-01-04 20:16:05 | INFO     | scripts.phase2.p2_06_transplant_syntax | Saved to: /home/michael/bible/tr/data/intermediate/tr_transplanted.parquet
2026-01-04 20:16:05 | INFO     | scripts.phase2.p2_06_transplant_syntax | 
==================================================
2026-01-04 20:16:05 | INFO     | scripts.phase2.p2_06_transplant_syntax | TRANSPLANT COMPLETE
2026-01-04 20:16:05 | INFO     | scripts.phase2.p2_06_transplant_syntax | ==================================================
2026-01-04 20:16:05 | INFO     | scripts.phase2.p2_06_transplant_syntax | Total words: 140,366
2026-01-04 20:16:05 | INFO     | scripts.phase2.p2_06_transplant_syntax | With syntax: 120,274 (85.7%)
2026-01-04 20:16:05 | INFO     | scripts.phase2.p2_06_transplant_syntax | Gaps (need Phase 3): 20,092
